time,voltage,temperature,current,capacity,qMax
42590.0,3.3828481158466457,21.21512892648383,2.0,3831.239999999942,6990.00760000177
42600.0,3.3824844127577687,21.216315950781905,2.0,3811.2399999999416,6989.80760000177
42610.0,3.3821294897386953,21.217497233713516,2.0,3791.239999999941,6989.60760000177
42620.0,3.381781310104357,21.21867288385721,2.0,3771.2399999999407,6989.40760000177
42630.0,3.3814377851583135,21.219843009258568,2.0,3751.2399999999398,6989.2076000017705
42640.0,3.3810967786074153,21.22100771744806,2.0,3731.2399999999393,6989.007600001771
42650.0,3.3807561112756015,21.222167115459342,2.0,3711.239999999939,6988.807600001771
42660.0,3.3804135661164554,21.22332130984745,2.0,3691.2399999999384,6988.607600001771
42670.0,3.3800668935233436,21.224470406707326,2.0,3671.239999999938,6988.407600001771
42680.0,3.379713816934976,21.225614511693095,2.0,3651.2399999999375,6988.207600001771
42690.0,3.3793520387333498,21.226753730036364,2.0,3631.239999999937,6988.007600001772
42700.0,3.3789792464299824,21.227888166566004,2.0,3611.239999999936,6987.807600001772
42710.0,3.378593119135279,21.229017925727533,2.0,3591.2399999999357,6987.607600001772
42720.0,3.3781913343047503,21.230143111603127,2.0,3571.239999999935,6987.407600001772
42730.0,3.3777715747546306,21.231263827931457,2.0,3551.2399999999348,6987.207600001772
42740.0,3.3773315359381395,21.23238017812878,2.0,3531.2399999999343,6987.0076000017725
42750.0,3.376868933472383,21.233492265308996,2.0,3511.239999999934,6986.807600001773
42760.0,3.3763815109044426,21.234600192305606,2.0,3491.2399999999334,6986.607600001773
42770.0,3.375867047703796,21.235704061692786,2.0,3471.2399999999325,6986.407600001773
42780.0,3.3753233674666516,21.23680397580796,2.0,3451.239999999932,6986.207600001773
42790.0,3.3747483463162125,21.237900036773567,2.0,3431.2399999999316,6986.007600001773
42800.0,3.3741399214811776,21.23899234652083,2.0,3411.239999999931,6985.807600001774
42810.0,3.3734961000330843,21.240081006812545,2.0,3391.2399999999307,6985.607600001774
42820.0,3.372814967761206,21.241166119267405,2.0,3371.23999999993,6985.407600001774
42830.0,3.3720946981618534,21.24224778538445,2.0,3351.2399999999298,6985.207600001774
42840.0,3.3713335615169124,21.243326106568077,2.0,3331.239999999929,6985.007600001774
42850.0,3.3705299340343475,21.24440118415413,2.0,3311.2399999999284,6984.8076000017745
42860.0,3.3696823070212467,21.245473119435985,2.0,3291.239999999928,6984.607600001775
42870.0,3.3687892960577193,21.24654201369168,2.0,3271.2399999999275,6984.407600001775
42880.0,3.36784965013755,21.24760796821215,2.0,3251.239999999927,6984.207600001775
42890.0,3.3668622607391088,21.248671084329715,2.0,3231.2399999999266,6984.007600001775
42900.0,3.3658261707874098,21.24973146344729,2.0,3211.239999999926,6983.807600001775
42910.0,3.36474058346557,21.250789207069204,2.0,3191.2399999999257,6983.607600001776
42920.0,3.363604870831123,21.251844416832284,2.0,3171.239999999925,6983.407600001776
42930.0,3.3624185821897856,21.25289719453849,2.0,3151.2399999999243,6983.207600001776
42940.0,3.361181452176274,21.25394764218794,2.0,3131.239999999924,6983.007600001776
42950.0,3.3598934084886305,21.254995862013914,2.0,3111.2399999999234,6982.807600001776
42960.0,3.358554579219341,21.256041956518402,2.0,3091.239999999923,6982.6076000017765
42970.0,3.3571652997231287,21.25708602850881,2.0,3071.2399999999225,6982.407600001777
42980.0,3.355726118957855,21.25812818113701,2.0,3051.239999999922,6982.207600001777
42990.0,3.3542378052313695,21.259168517938804,2.0,3031.2399999999216,6982.007600001777
43000.0,3.3527013512833896,21.26020714287523,2.0,3011.2399999999207,6981.807600001777
43010.0,3.3511179786276064,21.26124416037578,2.0,2991.23999999992,6981.607600001777
43020.0,3.3494891410752925,21.26227967538324,2.0,2971.2399999999197,6981.407600001778
43030.0,3.3478165273573937,21.26331379340013,2.0,2951.2399999999193,6981.207600001778
43040.0,3.346102062757933,21.26434662053748,2.0,2931.239999999919,6981.007600001778
43050.0,3.3443479096669964,21.26537826356548,2.0,2911.2399999999184,6980.807600001778
43060.0,3.3425564669570402,21.266408829966792,2.0,2891.239999999918,6980.607600001778
43070.0,3.34073036808144,21.26743842799192,2.0,2871.239999999917,6980.4076000017785
43080.0,3.3388724777893444,21.268467166717016,2.0,2851.2399999999166,6980.207600001779
43090.0,3.3369858873457283,21.26949515610511,2.0,2831.239999999916,6980.007600001779
43100.0,3.335073908140345,21.270522507069757,2.0,2811.2399999999157,6979.807600001779
43110.0,3.333140063563792,21.271549331542417,2.0,2791.239999999915,6979.607600001779
43120.0,3.331188079023304,21.27257574254247,2.0,2771.2399999999147,6979.407600001779
43130.0,3.32922186996507,21.27360185425198,2.0,2751.2399999999143,6979.20760000178
43140.0,3.327245527763894,21.274627782093773,2.0,2731.239999999914,6979.00760000178
43150.0,3.325263303334764,21.275653642813324,2.0,2711.2399999999134,6978.80760000178
43160.0,3.3232795883145725,21.27667955456684,2.0,2691.2399999999125,6978.60760000178
43170.0,3.321298893655542,21.277705637012787,2.0,2671.239999999912,6978.40760000178
43180.0,3.319325825465153,21.278732011409545,2.0,2651.2399999999116,6978.2076000017805
43190.0,3.317365057920245,21.27975880071864,2.0,2631.239999999911,6978.007600001781
43200.0,3.3154213030757536,21.280786129714386,2.0,2611.2399999999107,6977.807600001781
43210.0,3.3134992773809717,21.281814125100652,2.0,2591.23999999991,6977.607600001781
43220.0,3.311603664708486,21.282842915634205,2.0,2571.2399999999097,6977.407600001781
43230.0,3.3097390756928946,21.283872632257157,2.0,2551.239999999909,6977.207600001781
43240.0,3.307910003168137,21.284903408237483,2.0,2531.2399999999084,6977.007600001782
43250.0,3.3061207734836873,21.2859353793192,2.0,2511.239999999908,6976.807600001782
43260.0,3.3043754934710132,21.28696868388306,2.0,2491.2399999999075,6976.607600001782
43270.0,3.3026779928225287,21.288003463118628,2.0,2471.239999999907,6976.407600001782
43280.0,3.3010317616358043,21.28903986120872,2.0,2451.2399999999066,6976.207600001782
43290.0,3.299439882865958,21.290078025527578,2.0,2431.239999999906,6976.0076000017825
43300.0,3.2979049594190575,21.291118106853673,2.0,2411.239999999905,6975.807600001783
43310.0,3.296429035608668,21.292160259599143,2.0,2391.2399999999047,6975.607600001783
43320.0,3.2950135126869515,21.293204642057617,2.0,2371.2399999999043,6975.407600001783
43330.0,3.293659058150161,21.294251416671102,2.0,2351.239999999904,6975.207600001783
43340.0,3.2923655085066637,21.29530075031994,2.0,2331.2399999999034,6975.007600001783
43350.0,3.2911317651832857,21.296352814636066,2.0,2311.239999999903,6974.807600001784
43360.0,3.28995568323288,21.29740778634391,2.0,2291.2399999999025,6974.607600001784
43370.0,3.288833952492566,21.29846584763078,2.0,2271.239999999902,6974.407600001784
43380.0,3.287761970828073,21.29952718655113,2.0,2251.239999999901,6974.207600001784
43390.0,3.286733709084642,21.30059199746728,2.0,2231.2399999999006,6974.007600001784
43400.0,3.2857415673494526,21.30166048153211,2.0,2211.2399999999,6973.8076000017845
43410.0,3.2847762221138748,21.302732847218294,2.0,2191.2399999998997,6973.607600001785
43420.0,3.283826463906324,21.303809310899055,2.0,2171.2399999998993,6973.407600001785
43430.0,3.2828790249476603,21.30489009748868,2.0,2151.239999999899,6973.207600001785
43440.0,3.28191839636094,21.305975441148178,2.0,2131.2399999998984,6973.007600001785
43450.0,3.2809266344454513,21.307065586066585,2.0,2111.239999999898,6972.807600001785
43460.0,3.279883155501424,21.30816078732687,2.0,2091.239999999897,6972.607600001786
43470.0,3.2787645186656365,21.30926131186851,2.0,2071.2399999998966,6972.407600001786
43480.0,3.2775441961896714,21.310367439560537,2.0,2051.239999999896,6972.207600001786
43490.0,3.2761923305604572,21.311479464400236,2.0,2031.2399999998956,6972.007600001786
43500.0,3.2746754778268903,21.31259769585688,2.0,2011.2399999998952,6971.807600001786
43510.0,3.2729563364553917,21.313722460381996,2.0,1991.2399999998945,6971.6076000017865
43520.0,3.2709934609903066,21.31485410311285,2.0,1971.239999999894,6971.407600001787
43530.0,3.2687409597404686,21.315992989799042,2.0,1951.2399999998936,6971.207600001787
43540.0,3.266148175648981,21.317139508989726,2.0,1931.2399999998931,6971.007600001787
43550.0,3.2631593494268643,21.318294074525795,2.0,1911.2399999998925,6970.807600001787
43560.0,3.2597132639389725,21.319457128390184,2.0,1891.239999999892,6970.607600001787
43570.0,3.255742868718147,21.320629143980284,2.0,1871.2399999998916,6970.407600001788
43580.0,3.251174883344408,21.321810629882407,2.0,1851.239999999891,6970.207600001788
43590.0,3.245929378251872,21.323002134243154,2.0,1831.2399999998904,6970.007600001788
43600.0,3.2399193313052113,21.324204249857928,2.0,1811.23999999989,6969.807600001788
43610.0,3.233050158203757,21.325417620123574,2.0,1791.2399999998895,6969.607600001788
43620.0,3.2252192144019722,21.326642946039954,2.0,1771.2399999998888,6969.4076000017885
43630.0,3.216315265748017,21.3278809944934,2.0,1751.2399999998884,6969.207600001789
43640.0,3.2062179243907445,21.32913260811722,2.0,1731.239999999888,6969.007600001789
43650.0,3.194797045622287,21.330398717109063,2.0,1711.2399999998875,6968.807600001789
43660.0,3.18191208010799,21.331680353496324,2.0,1691.239999999887,6968.607600001789
43670.0,3.1674113742566568,21.33297866849034,2.0,1671.2399999998863,6968.407600001789
43680.0,3.1511314090705604,21.334294953780784,2.0,1651.2399999998859,6968.20760000179
43690.0,3.132895964323927,21.335630667907537,2.0,1631.2399999998852,6968.00760000179
43700.0,3.112515189773338,21.336987469255575,2.0,1611.2399999998847,6967.80760000179
43710.0,3.089784557357563,21.338367257803043,2.0,1591.2399999998843,6967.60760000179
43720.0,3.064483656413602,21.33977222860966,2.0,1571.2399999998838,6967.40760000179
43730.0,3.036374775079489,21.341204941307126,2.0,1551.2399999998834,6967.2076000017905
43740.0,3.005201180386639,21.342668411808063,2.0,1531.2399999998827,6967.007600001791
43750.0,2.970684958012277,21.3441662355105,2.0,1511.2399999998822,6966.807600001791
43760.0,2.932524182785904,21.345702756224625,2.0,1491.2399999998818,6966.607600001791
43770.0,2.890389027375394,21.347283303327004,2.0,1471.2399999998813,6966.407600001791
43780.0,2.8439161030457485,21.348914534062487,2.0,1451.2399999998806,6966.207600001791
43790.0,2.792699688334638,21.350604944230213,2.0,1431.2399999998802,6966.007600001792
43800.0,2.73627710392374,21.352365661360295,2.0,1411.2399999998797,6965.807600001792
43810.0,2.6741021363851605,21.354211739967525,2.0,1391.2399999998793,6965.607600001792
43820.0,2.6054913424354735,21.35616441754314,2.0,1371.2399999998786,6965.407600001792
43830.0,2.5294992718143035,21.358255399223083,2.0,1351.2399999998781,6965.207600001792
43840.0,3.2087388909071652,21.208828189709322,-1.5,1345.239999999878,6965.027600001793
43850.0,3.727928719755974,21.00638101987016,-1.5,1360.2399999998777,6964.877600001794
43860.0,3.825592408792558,20.87421900789394,-1.5,1375.2399999998777,6964.7276000017955
43870.0,3.8545690523126814,20.762601808255397,-1.5,1390.2399999998775,6964.577600001797
43880.0,3.868310418306349,20.663603985400357,-1.5,1405.2399999998772,6964.427600001798
43890.0,3.877393759066694,20.575133934676558,-1.5,1420.2399999998775,6964.277600001799
43900.0,3.8845686451644066,20.496006669957637,-1.5,1435.2399999998772,6964.127600001801
43910.0,3.890734046428469,20.425257447390663,-1.5,1450.2399999998772,6963.977600001802
43920.0,3.89623810416245,20.362036531540525,-1.5,1465.2399999998772,6963.827600001803
43930.0,3.901238078841513,20.3055850125578,-1.5,1480.2399999998775,6963.677600001804
43940.0,3.905818779621979,20.255223030606203,-1.5,1495.2399999998772,6963.527600001806
43950.0,3.9100353673482573,20.210340786808786,-1.5,1510.239999999877,6963.377600001807
43960.0,3.9139296041891964,20.170390849529724,-1.5,1525.239999999877,6963.227600001808
43970.0,3.9175362557955733,20.134881416537326,-1.5,1540.2399999998775,6963.0776000018095
43980.0,3.920885741809399,20.103370377684996,-1.5,1555.2399999998775,6962.927600001811
43990.0,3.924005327814029,20.075460066870846,-1.5,1570.2399999998775,6962.777600001812
44000.0,3.9269197340282673,20.05079261249881,-1.5,1585.2399999998775,6962.627600001813
44010.0,3.9296514987726803,20.02904580994283,-1.5,1600.2399999998775,6962.477600001815
44020.0,3.9322212295663137,20.009929450834363,-1.5,1615.2399999998775,6962.327600001816
44030.0,3.934647795843692,19.993182053305816,-1.5,1630.2399999998775,6962.177600001817
44040.0,3.9369484866249236,19.978567945089765,-1.5,1645.239999999877,6962.027600001818
44050.0,3.9391391442828416,19.965874657901338,-1.5,1660.239999999877,6961.87760000182
44060.0,3.9412342804853613,19.954910597048467,-1.5,1675.239999999877,6961.727600001821
44070.0,3.9432471781148086,19.945502954896483,-1.5,1690.2399999998772,6961.577600001822
44080.0,3.9451899818159335,19.937495840804786,-1.5,1705.2399999998772,6961.4276000018235
44090.0,3.947073779157426,19.930748603566826,-1.5,1720.2399999998772,6961.277600001825
44100.0,3.9489086739526407,19.925134325314446,-1.5,1735.2399999998772,6961.127600001826
44110.0,3.950703852969106,19.92053846837382,-1.5,1750.2399999998772,6960.977600001827
44120.0,3.9524676470158457,19.916857658741947,-1.5,1765.2399999998775,6960.827600001829
44130.0,3.9542075872095634,19.91399859174436,-1.5,1780.2399999998772,6960.67760000183
44140.0,3.955930457071328,19.911877047085284,-1.5,1795.2399999998775,6960.527600001831
44150.0,3.9576423409859505,19.910417001934945,-1.5,1810.2399999998775,6960.377600001832
44160.0,3.9593486694605082,19.909549831958543,-1.5,1825.2399999998775,6960.227600001834
44170.0,3.961054261541221,19.90921359129584,-1.5,1840.2399999998777,6960.077600001835
44180.0,3.9627633646858773,19.909352363471385,-1.5,1855.2399999998772,6959.927600001836
44190.0,3.9644796923389065,19.909915676071023,-1.5,1870.2399999998772,6959.7776000018375
44200.0,3.9662064594157385,19.910857972779525,-1.5,1885.2399999998775,6959.627600001839
44210.0,3.9679464158704065,19.91213813704394,-1.5,1900.2399999998777,6959.47760000184
44220.0,3.969701878493902,19.913719062223834,-1.5,1915.2399999998777,6959.327600001841
44230.0,3.9714747610693166,19.915567263617277,-1.5,1930.2399999998775,6959.177600001843
44240.0,3.973266602992393,19.91765252822472,-1.5,1945.2399999998772,6959.027600001844
44250.0,3.9750785964518376,19.919947598533042,-1.5,1960.239999999877,6958.877600001845
44260.0,3.9769116122522785,19.92242788697621,-1.5,1975.2399999998765,6958.727600001846
44270.0,3.9787662243530812,19.925071218067956,-1.5,1990.2399999998763,6958.577600001848
44280.0,3.9806427331885894,19.92785759549804,-1.5,2005.239999999876,6958.427600001849
44290.0,3.9825411878287706,19.930768991758043,-1.5,2020.2399999998759,6958.27760000185
44300.0,3.984461407034001,19.933789158100296,-1.5,2035.2399999998756,6958.1276000018515
44310.0,3.9864029992531105,19.93690345285364,-1.5,2050.239999999875,6957.977600001853
44320.0,3.9883653816102487,19.94009868631099,-1.5,2065.239999999875,6957.827600001854
44330.0,3.9903477979227535,19.943362980583288,-1.5,2080.2399999998747,6957.677600001855
44340.0,3.992349335789657,19.946685642967623,-1.5,2095.2399999998743,6957.527600001857
44350.0,3.9943689427880242,19.950057051523117,-1.5,2110.2399999998743,6957.377600001858
44360.0,3.9964054418123784,19.953468551672074,-1.5,2125.239999999874,6957.227600001859
44370.0,3.9984575455906626,19.95691236276201,-1.5,2140.239999999874,6957.07760000186
44380.0,4.0005238704086326,19.960381493626755,-1.5,2155.2399999998734,6956.927600001862
44390.0,4.002602949073209,19.963869666276707,-1.5,2170.2399999998734,6956.777600001863
44400.0,4.004693243144018,19.967371246935897,-1.5,2185.239999999873,6956.627600001864
44410.0,4.006793154461284,19.97088118371613,-1.5,2200.2399999998725,6956.4776000018655
44420.0,4.008901035997125,19.974394950289025,-1.5,2215.2399999998725,6956.327600001867
44430.0,4.011015202056385,19.97790849497858,-1.5,2230.239999999872,6956.177600001868
44440.0,4.01313393785224,19.981418194751313,-1.5,2245.2399999998715,6956.027600001869
44450.0,4.015255508480943,19.984920813633664,-1.5,2260.2399999998715,6955.877600001871
44460.0,4.017378167319332,19.98841346512944,-1.5,2275.239999999871,6955.727600001872
44470.0,4.01950016386795,19.991893578253098,-1.5,2290.239999999871,6955.577600001873
44480.0,4.021619751061904,19.99535886683077,-1.5,2305.2399999998715,6955.427600001874
44490.0,4.0237351920709195,19.998807301754937,-1.5,2320.2399999998725,6955.277600001876
44500.0,4.025844766609428,20.00223708590795,-1.5,2335.239999999874,6955.127600001877
44510.0,4.0279467767768,20.005646631499303,-1.5,2350.2399999998747,6954.977600001878
44520.0,4.03003955244737,20.00903453958267,-1.5,2365.2399999998756,6954.82760000188
44530.0,4.032121456229164,20.012399581545026,-1.5,2380.2399999998765,6954.677600001881
44540.0,4.034190888009778,20.01574068237676,-1.5,2395.2399999998775,6954.527600001882
44550.0,4.036246289107268,20.01905690555259,-1.5,2410.2399999998784,6954.377600001883
44560.0,4.038286146043353,20.02234743936816,-1.5,2425.2399999998797,6954.227600001885
44570.0,4.040308993955753,20.025611584592355,-1.5,2440.2399999998806,6954.077600001886
44580.0,4.042313419665954,20.028848743308856,-1.5,2455.2399999998815,6953.927600001887
44590.0,4.044298064418183,20.032058408832995,-1.5,2470.2399999998825,6953.7776000018885
44600.0,4.046261626304934,20.03524015660014,-1.5,2485.2399999998834,6953.62760000189
44610.0,4.048202862393869,20.038393635932835,-1.5,2500.2399999998843,6953.477600001891
44620.0,4.050120590570491,20.041518562601425,-1.5,2515.2399999998856,6953.327600001892
44630.0,4.052013691110546,20.044614712102884,-1.5,2530.2399999998865,6953.177600001894
44640.0,4.0538811079956165,20.04768191358812,-1.5,2545.2399999998875,6953.027600001895
44650.0,4.055721849985031,20.05072004437585,-1.5,2560.2399999998884,6952.877600001896
44660.0,4.057534991456701,20.053729024996244,-1.5,2575.2399999998893,6952.727600001897
44670.0,4.059319673029188,20.056708814714227,-1.5,2590.2399999998906,6952.577600001899
44680.0,4.06107510197682,20.059659407485753,-1.5,2605.2399999998916,6952.4276000019
44690.0,4.062800552449311,20.062580828305045,-1.5,2620.2399999998925,6952.277600001901
44700.0,4.06449536550705,20.06547312990648,-1.5,2635.2399999998934,6952.1276000019025
44710.0,4.06615894898267,20.068336389785543,-1.5,2650.2399999998943,6951.977600001904
44720.0,4.067790777179337,20.071170707509907,-1.5,2665.239999999895,6951.827600001905
44730.0,4.069390390415735,20.073976202290964,-1.5,2680.2399999998966,6951.677600001906
44740.0,4.070957394427385,20.07675301079189,-1.5,2695.2399999998975,6951.527600001908
44750.0,4.072491459633665,20.079501285149433,-1.5,2710.2399999998984,6951.377600001909
44760.0,4.0739923202794905,20.082221191188353,-1.5,2725.2399999998993,6951.22760000191
44770.0,4.075459773460338,20.08491290681053,-1.5,2740.2399999999,6951.077600001911
44780.0,4.0768936780389895,20.08757662054171,-1.5,2755.2399999999016,6950.927600001913
44790.0,4.07829395346203,20.090212530220583,-1.5,2770.2399999999025,6950.777600001914
44800.0,4.079660578483864,20.092820841816888,-1.5,2785.2399999999034,6950.627600001915
44810.0,4.080993589805743,20.09540176836566,-1.5,2800.2399999999043,6950.4776000019165
44820.0,4.082293080636939,20.09795552900715,-1.5,2815.239999999905,6950.327600001918
44830.0,4.083559199185026,20.10048234812109,-1.5,2830.239999999906,6950.177600001919
44840.0,4.084792147081858,20.102982454547657,-1.5,2845.239999999907,6950.02760000192
44850.0,4.085992177751666,20.105456080885517,-1.5,2860.2399999999084,6949.877600001922
44860.0,4.0871595947273525,20.107903462860293,-1.5,2875.2399999999093,6949.727600001923
44870.0,4.08829474992088,20.110324838756526,-1.5,2890.23999999991,6949.577600001924
44880.0,4.089398041853367,20.1127204489066,-1.5,2905.239999999911,6949.427600001925
44890.0,4.090469913850292,20.1150905352319,-1.5,2920.2399999999125,6949.277600001927
44900.0,4.091510852206946,20.117435340830184,-1.5,2935.2399999999134,6949.127600001928
44910.0,4.092521384329094,20.119755109606103,-1.5,2950.2399999999143,6948.977600001929
44920.0,4.09350207685353,20.122050085938724,-1.5,2965.239999999915,6948.8276000019305
44930.0,4.094453533753062,20.12432051438435,-1.5,2980.239999999916,6948.677600001932
44940.0,4.095376394430188,20.12656663941044,-1.5,2995.239999999917,6948.527600001933
44950.0,4.096271331803588,20.128788705157547,-1.5,3010.239999999918,6948.377600001934
44960.0,4.097139050391302,20.130986955226433,-1.5,3025.2399999999193,6948.227600001936
44970.0,4.097980284394325,20.13316163248868,-1.5,3040.23999999992,6948.077600001937
44980.0,4.098795795784123,20.135312978917398,-1.5,3055.239999999921,6947.927600001938
44990.0,4.099586372397429,20.137441235437052,-1.5,3070.239999999922,6947.777600001939
45000.0,4.100352826041459,20.13954664179039,-1.5,3085.239999999923,6947.627600001941
45010.0,4.101095990612585,20.14162943641975,-1.5,3100.2399999999243,6947.477600001942
45020.0,4.101816720231251,20.14368985636321,-1.5,3115.239999999925,6947.327600001943
45030.0,4.102515887395845,20.145728137162394,-1.5,3130.239999999926,6947.1776000019445
45040.0,4.103194381158011,20.1477445127818,-1.5,3145.239999999927,6947.027600001946
45050.0,4.103853105321797,20.149739215538034,-1.5,3160.239999999928,6946.877600001947
45060.0,4.104492976668825,20.151712476038313,-1.5,3175.239999999929,6946.727600001948
45070.0,4.105114923211599,20.153664523127475,-1.5,3190.23999999993,6946.57760000195
45080.0,4.105719882476849,20.155595583841432,-1.5,3205.239999999931,6946.427600001951
45090.0,4.106308799820759,20.157505883368344,-1.5,3220.239999999932,6946.277600001952
45100.0,4.106882626777731,20.15939564501548,-1.5,3235.239999999933,6946.127600001953
45110.0,4.107442319444251,20.16126509018096,-1.5,3250.2399999999343,6945.977600001955
45120.0,4.107988836899288,20.163114438331093,-1.5,3265.239999999935,6945.827600001956
45130.0,4.108523139662537,20.164943906981875,-1.5,3280.239999999936,6945.677600001957
45140.0,4.109046188191723,20.166753711683782,-1.5,3295.239999999937,6945.5276000019585
45150.0,4.109558941420048,20.16854406601152,-1.5,3310.239999999938,6945.37760000196
45160.0,4.110062355334791,20.17031518155511,-1.5,3325.239999999939,6945.227600001961
45170.0,4.110557381597904,20.172067267915736,-1.5,3340.2399999999398,6945.077600001962
45180.0,4.11104496620947,20.1738005327025,-1.5,3355.239999999941,6944.927600001964
45190.0,4.111526048214642,20.17551518153249,-1.5,3370.239999999942,6944.777600001965
45200.0,4.112001558454709,20.177211418032357,-1.5,3385.239999999943,6944.627600001966
45210.0,4.11247241836281,20.178889443842365,-1.5,3400.239999999944,6944.477600001967
45220.0,4.112939538804703,20.180549458621215,-1.5,3415.239999999945,6944.327600001969
45230.0,4.113403818964976,20.182191660053093,-1.5,3430.239999999946,6944.17760000197
45240.0,4.1138661452789265,20.183816243855404,-1.5,3445.239999999947,6944.027600001971
45250.0,4.114327390410355,20.18542340378815,-1.5,3460.239999999948,6943.8776000019725
45260.0,4.114788412275381,20.187013331664104,-1.5,3475.239999999949,6943.727600001974
45270.0,4.115250053112323,20.18858621735984,-1.5,3490.2399999999498,6943.577600001975
45280.0,4.11571313859766,20.190142248827613,-1.5,3505.2399999999507,6943.427600001976
45290.0,4.1161784770079946,20.191681612108198,-1.5,3520.239999999952,6943.277600001978
45300.0,4.11664685842787,20.19320449134375,-1.5,3535.239999999953,6943.127600001979
45310.0,4.117119054003279,20.194711068791946,-1.5,3550.239999999954,6942.97760000198
45320.0,4.117595815240585,20.196201524839864,-1.5,3565.2399999999548,6942.827600001981
45330.0,4.118077873350596,20.197676038018813,-1.5,3580.2399999999557,6942.677600001983
45340.0,4.1185659386374,20.19913478501934,-1.5,3595.239999999957,6942.527600001984
45350.0,4.119060699931609,20.200577940706353,-1.5,3610.239999999958,6942.377600001985
45360.0,4.1195628240675255,20.202005678134867,-1.5,3625.239999999959,6942.2276000019865
45370.0,4.120072955403785,20.203418168565577,-1.5,3640.2399999999598,6942.077600001988
45380.0,4.120591715386921,20.20481558148066,-1.5,3655.2399999999607,6941.927600001989
45390.0,4.121119702157304,20.206198084600032,-1.5,3670.2399999999616,6941.77760000199
45400.0,4.121657490196842,20.2075658438975,-1.5,3685.239999999963,6941.627600001992
45410.0,4.122205630017811,20.20891902361683,-1.5,3700.239999999964,6941.477600001993
45420.0,4.122764647892152,20.21025778628814,-1.5,3715.2399999999648,6941.327600001994
45430.0,4.123335045620522,20.211582292744083,-1.5,3730.2399999999657,6941.177600001995
45440.0,4.123917300340391,20.212892702136287,-1.5,3745.2399999999666,6941.027600001997
45450.0,4.124511864372402,20.214189171951716,-1.5,3760.239999999968,6940.877600001998
45460.0,4.125119165104249,20.215471858028707,-1.5,3775.239999999969,6940.727600001999
45470.0,4.125739604911247,20.216740914573677,-1.5,3790.2399999999698,6940.5776000020005
45480.0,4.126373561112771,20.217996494176873,-1.5,3805.2399999999707,6940.427600002002
45490.0,4.127021385963743,20.219238747828854,-1.5,3820.2399999999716,6940.277600002003
45500.0,4.127683406680262,20.22046782493635,-1.5,3835.2399999999725,6940.127600002004
45510.0,4.128359925498559,20.221683873338407,-1.5,3850.239999999974,6939.977600002006
45520.0,4.129051219766329,20.222887039322245,-1.5,3865.2399999999748,6939.827600002007
45530.0,4.12975754206556,20.22407746763912,-1.5,3880.2399999999757,6939.677600002008
45540.0,4.130479120365946,20.225255301520008,-1.5,3895.2399999999766,6939.527600002009
45550.0,4.131216158207935,20.2264206826913,-1.5,3910.239999999978,6939.377600002011
45560.0,4.131968834914496,20.22757375139031,-1.5,3925.239999999979,6939.227600002012
45570.0,4.1327373058306405,20.228714646380467,-1.5,3940.23999999998,6939.077600002013
45580.0,4.133521702589759,20.229843504966937,-1.5,3955.2399999999807,6938.9276000020145
45590.0,4.1343221334058,20.230960463011513,-1.5,3970.2399999999816,6938.777600002016
45600.0,4.135138683390361,20.23206565494786,-1.5,3985.2399999999825,6938.627600002017
45610.0,4.135971414893668,20.23315921379617,-1.5,4000.2399999999834,6938.477600002018
45620.0,4.13682036786856,20.234241271178178,-1.5,4015.239999999985,6938.32760000202
45630.0,4.13768556025641,20.235311957331703,-1.5,4030.2399999999857,6938.177600002021
45640.0,4.138566988394113,20.23637140112544,-1.5,4045.2399999999866,6938.027600002022
45650.0,4.1394646274411055,20.237419730072816,-1.5,4060.2399999999875,6937.877600002023
45660.0,4.140378431825479,20.23845707034684,-1.5,4075.2399999999884,6937.727600002025
45670.0,4.141308335708229,20.239483546793792,-1.5,4090.23999999999,6937.577600002026
45680.0,4.142254253464668,20.240499282947496,-1.5,4105.239999999991,6937.427600002027
45690.0,4.143216080182071,20.24150440104313,-1.5,4120.239999999992,6937.2776000020285
45700.0,4.144193692172579,20.24249902203087,-1.5,4135.2399999999925,6937.12760000203
45710.0,4.145186947500448,20.243483265589703,-1.5,4150.239999999993,6936.977600002031
45720.0,4.1461956865226846,20.244457250140556,-1.5,4165.239999999994,6936.827600002032
45730.0,4.147219732442181,20.24542109286,-1.5,4180.239999999995,6936.677600002034
45740.0,4.148258891872379,20.246374909693202,-1.5,4195.239999999996,6936.527600002035
45750.0,4.149312955412599,20.247318815367123,-1.5,4210.239999999998,6936.377600002036
45760.0,4.1503816982331365,20.248252923403527,-1.5,4225.239999999999,6936.227600002037
45770.0,4.151464880669206,20.249177346131546,-1.5,4240.24,6936.077600002039
45780.0,4.152562248822894,20.2500921947007,-1.5,4255.240000000001,6935.92760000204
45790.0,4.153673535172231,20.250997579093223,-1.5,4270.240000000002,6935.777600002041
45800.0,4.154798459186551,20.251893608136584,-1.5,4285.2400000000025,6935.6276000020425
45810.0,4.155936727947297,20.252780389515806,-1.5,4300.240000000003,6935.477600002044
45820.0,4.157088036773418,20.253658029785527,-1.5,4315.240000000004,6935.327600002045
45830.0,4.15825206985061,20.254526634382273,-1.5,4330.240000000005,6935.177600002046
45840.0,4.159428500863529,20.255386307636172,-1.5,4345.240000000006,6935.027600002048
45850.0,4.160616993630245,20.25623715278283,-1.5,4360.240000000007,6934.877600002049
